,observed,track_id,object_type,object_category,timestep,position_x,position_y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
577,TRUE,44255,vehicle,0,1,-145.9279644,-450.1411059,-2.703513575,2.18E-09,-9.64E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
578,TRUE,44255,vehicle,0,2,-145.901739,-450.1297879,-2.703492644,2.40E-09,-1.05E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
579,TRUE,44255,vehicle,0,3,-145.8695886,-450.1157589,-2.703531086,2.24E-09,-9.73E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
580,TRUE,44255,vehicle,0,4,-145.8311245,-450.098743,-2.703643074,1.87E-09,-8.04E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
581,TRUE,44255,vehicle,0,5,-145.785071,-450.0779825,-2.703832199,1.38E-09,-5.92E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
582,TRUE,44255,vehicle,0,6,-145.7304835,-450.0528687,-2.70407403,9.51E-10,-4.06E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
583,TRUE,44255,vehicle,0,7,-145.6700397,-450.025023,-2.70435595,6.22E-10,-2.65E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
584,TRUE,44255,vehicle,0,8,-145.6086726,-449.9964777,-2.704668149,3.67E-10,-1.56E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
585,TRUE,44255,vehicle,0,9,-145.5502476,-449.9691769,-2.704990527,2.09E-10,-8.94E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
586,TRUE,44255,vehicle,0,10,-145.4937991,-449.9428687,-2.705318641,1.73E-10,-7.33E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
587,TRUE,44255,vehicle,0,11,-145.4365502,-449.9159831,-2.705648818,2.35E-10,-9.78E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
588,TRUE,44255,vehicle,0,12,-145.3750012,-449.8867804,-2.705888949,4.08E-10,-1.63E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
589,TRUE,44255,vehicle,0,13,-145.3080028,-449.8550842,-2.706070599,6.41E-10,-2.38E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
590,TRUE,44255,vehicle,0,14,-145.2343986,-449.8204768,-2.70621056,8.45E-10,-2.90E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
591,TRUE,44255,vehicle,0,15,-145.1548473,-449.782809,-2.706284062,8.74E-10,-2.82E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
592,TRUE,44255,vehicle,0,16,-145.0702439,-449.7428537,-2.706290774,7.56E-10,-2.08E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
593,TRUE,44255,vehicle,0,17,-144.9840205,-449.7015977,-2.706235104,7.00E-10,-1.05E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
594,TRUE,44255,vehicle,0,18,-144.8985977,-449.6598806,-2.706133043,8.88E-10,2.24E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
595,TRUE,44255,vehicle,0,19,-144.8134621,-449.6180501,-2.706054066,1.16E-09,9.82E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
596,TRUE,44255,vehicle,0,20,-144.7284592,-449.5754911,-2.70599803,7.92E-10,2.54E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
597,TRUE,44255,vehicle,0,21,-144.6448167,-449.5325103,-2.705937713,-8.15E-11,4.68E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
598,TRUE,44255,vehicle,0,22,-144.5624798,-449.4890336,-2.705888688,-1.83E-09,8.08E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
599,TRUE,44255,vehicle,0,23,-144.4817474,-449.4451441,-2.705837361,-5.23E-09,1.35E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
600,TRUE,44255,vehicle,0,24,-144.4053636,-449.4024034,-2.705765413,-1.05E-08,2.09E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
601,TRUE,44255,vehicle,0,25,-144.3367747,-449.3627194,-2.705684156,-1.84E-08,3.15E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
602,TRUE,44255,vehicle,0,26,-144.2775873,-449.3272567,-2.705599358,-3.00E-08,4.63E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
603,TRUE,44255,vehicle,0,27,-144.2260328,-449.2956739,-2.70551026,-4.82E-08,7.00E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
604,TRUE,44255,vehicle,0,28,-144.179163,-449.2670385,-2.705422953,-7.42E-08,1.05E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
605,TRUE,44255,vehicle,0,29,-144.1339043,-449.2396975,-2.705334183,-1.15E-07,1.60E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
606,TRUE,44255,vehicle,0,30,-144.0892074,-449.2125804,-2.705243165,-1.68E-07,2.30E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
607,TRUE,44255,vehicle,0,31,-144.0439019,-449.1853581,-2.705156706,-2.28E-07,3.08E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
608,TRUE,44255,vehicle,0,32,-143.9980584,-449.1582184,-2.705080899,-3.09E-07,4.06E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
609,TRUE,44255,vehicle,0,33,-143.9532906,-449.1322073,-2.705008292,-4.04E-07,5.18E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
610,TRUE,44255,vehicle,0,34,-143.9099391,-449.1079197,-2.704943735,-4.81E-07,5.98E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
611,TRUE,44255,vehicle,0,35,-143.8677741,-449.0842327,-2.704893688,-5.30E-07,6.29E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
612,TRUE,44255,vehicle,0,36,-143.8275239,-449.0614929,-2.704853903,-5.25E-07,4.77E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
613,TRUE,44255,vehicle,0,37,-143.7898385,-449.0406637,-2.704826895,-6.07E-07,1.84E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
614,TRUE,44255,vehicle,0,38,-143.7558076,-449.0217889,-2.70480358,-7.88E-07,-3.54E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
615,TRUE,44255,vehicle,0,39,-143.7256299,-449.0048312,-2.704778135,-9.36E-07,-2.06E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
616,TRUE,44255,vehicle,0,40,-143.6986026,-448.9894488,-2.704751426,-1.03E-06,-3.46E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
617,TRUE,44255,vehicle,0,41,-143.6759472,-448.9759409,-2.704715819,-1.07E-06,-4.56E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
618,TRUE,44255,vehicle,0,42,-143.6579831,-448.9644696,-2.704671686,-1.12E-06,-5.65E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
619,TRUE,44255,vehicle,0,43,-143.6419347,-448.9543508,-2.704626382,-1.07E-06,-5.95E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
620,TRUE,44255,vehicle,0,44,-143.6270347,-448.94602,-2.704583458,-9.43E-07,-5.45E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
621,TRUE,44255,vehicle,0,45,-143.6143935,-448.9397039,-2.704562176,-8.12E-07,-4.95E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
622,TRUE,44255,vehicle,0,46,-143.6043501,-448.9354239,-2.704553767,-6.81E-07,-4.45E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
623,TRUE,44255,vehicle,0,47,-143.5942038,-448.9313003,-2.704558689,-5.50E-07,-3.95E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
624,TRUE,44255,vehicle,0,48,-143.5829008,-448.9264309,-2.704581593,-4.20E-07,-3.45E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
625,TRUE,44255,vehicle,0,49,-143.5723384,-448.9226657,-2.704622522,-2.89E-07,-2.95E-07,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
626,TRUE,44260,vehicle,0,1,-132.8425952,-485.5184872,0.378593858,1.74E-09,-1.49E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
627,TRUE,44260,vehicle,0,2,-132.8396022,-485.5149297,0.379575278,1.35E-08,-1.01E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
628,TRUE,44260,vehicle,0,3,-132.8371275,-485.513417,0.380566521,2.30E-08,-1.68E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
629,TRUE,44260,vehicle,0,4,-132.8354571,-485.5138426,0.381600475,1.95E-08,-1.41E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
630,TRUE,44260,vehicle,0,5,-132.8346954,-485.5159518,0.382684634,1.38E-08,-1.00E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
631,TRUE,44260,vehicle,0,6,-132.835009,-485.5195282,0.383799046,8.24E-09,-5.93E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
632,TRUE,44260,vehicle,0,7,-132.8320831,-485.5198648,0.384824407,6.06E-09,2.09E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
633,TRUE,44260,vehicle,0,8,-132.8102569,-485.5048891,0.385796433,5.90E-09,4.28E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
634,TRUE,44260,vehicle,0,9,-132.7649285,-485.4700153,0.387146766,4.51E-09,3.50E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
635,TRUE,44260,vehicle,0,10,-132.7149212,-485.4294453,0.388873883,3.24E-09,2.52E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
636,TRUE,44260,vehicle,0,11,-132.7058937,-485.4165895,0.390199332,1.97E-09,1.54E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
637,TRUE,44260,vehicle,0,12,-132.7658868,-485.4534872,0.390854435,7.10E-10,5.53E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
638,TRUE,44260,vehicle,0,13,-132.8937935,-485.5466712,0.390718376,1.38E-10,4.92E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
639,TRUE,44260,vehicle,0,14,-133.0871211,-485.6976852,0.389834197,2.51E-10,1.98E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
640,TRUE,44260,vehicle,0,15,-133.3232926,-485.9036642,0.388114606,-1.90E-10,-1.28E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
641,TRUE,44260,vehicle,0,16,-133.5752387,-486.1603262,0.385342099,7.24E-09,-3.58E-10,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
642,TRUE,44260,vehicle,0,17,-133.8235435,-486.4500485,0.381688404,3.62E-08,3.63E-09,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
643,TRUE,44260,vehicle,0,18,-134.0525038,-486.7565697,0.377541022,9.09E-08,1.75E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
644,TRUE,44260,vehicle,0,19,-134.2564207,-487.0732839,0.373268925,1.59E-07,3.72E-08,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
645,TRUE,44260,vehicle,0,20,-134.4219584,-487.3913181,0.368695739,-0.003846928,-0.001608735,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
646,TRUE,44260,vehicle,0,21,-134.53152,-487.6973026,0.363655601,-0.011520837,-0.004817796,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
647,TRUE,44260,vehicle,0,22,-134.5799395,-487.9789947,0.358444486,-0.022751239,-0.009636168,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
648,TRUE,44260,vehicle,0,23,-134.5628595,-488.2255855,0.353273894,-0.038860089,-0.017859262,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
649,TRUE,44260,vehicle,0,24,-134.4763669,-488.4260467,0.348351367,-0.051136136,-0.026526888,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
650,TRUE,44260,vehicle,0,25,-134.3102244,-488.5753846,0.343673725,-0.05091019,-0.029678179,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
651,TRUE,44260,vehicle,0,26,-134.0696157,-488.67166,0.339776213,-0.022985267,-0.052770669,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
652,TRUE,44260,vehicle,0,27,-133.7919414,-488.7214115,0.33698563,0.041516481,-0.123242423,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
653,TRUE,44260,vehicle,0,28,-133.5265716,-488.7474986,0.334636346,0.143493636,-0.223763128,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
654,TRUE,44260,vehicle,0,29,-133.3186929,-488.7738246,0.332288646,0.242006744,-0.332327028,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
655,TRUE,44260,vehicle,0,30,-133.1698209,-488.7993214,0.330115537,0.31513688,-0.441621138,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
656,TRUE,44260,vehicle,0,31,-133.0721415,-488.8201329,0.328328676,0.388267017,-0.550915247,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
657,TRUE,44260,vehicle,0,32,-133.0220451,-488.8389973,0.327039923,0.461397153,-0.660209356,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
658,TRUE,44260,vehicle,0,33,-132.9972692,-488.8548346,0.326272504,0.53452729,-0.769503466,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
659,TRUE,44260,vehicle,0,34,-132.9910257,-488.8658049,0.326150899,0.58842487,-0.833833079,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
660,TRUE,44260,vehicle,0,35,-133.0003617,-488.8601284,0.327226213,0.605791965,-0.773770222,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
661,TRUE,44260,vehicle,0,36,-133.0228024,-488.8422895,0.329384244,0.520643236,-0.46733795,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
662,TRUE,44260,vehicle,0,37,-133.0593273,-488.8228075,0.332065428,0.334982919,-0.151856606,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
663,TRUE,44260,vehicle,0,38,-133.091035,-488.7984498,0.334759754,0.135162921,0.004669585,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
664,TRUE,44260,vehicle,0,39,-133.1152487,-488.7676034,0.337708461,-0.041346381,0.126230373,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
665,TRUE,44260,vehicle,0,40,-133.1422251,-488.7382129,0.340923963,-0.1261522,0.169078205,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
666,TRUE,44260,vehicle,0,41,-133.16227,-488.7204453,0.343594189,-0.12571523,0.155845255,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
667,TRUE,44260,vehicle,0,42,-133.1692247,-488.714266,0.346169362,-0.1040972,0.124232281,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
668,TRUE,44260,vehicle,0,43,-133.1579636,-488.7251413,0.34833184,-0.091677474,0.102896821,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
669,TRUE,44260,vehicle,0,44,-133.1378596,-488.7535868,0.349291254,-0.089167354,0.093119276,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
670,TRUE,44260,vehicle,0,45,-133.1149488,-488.7945046,0.348518569,-0.089723752,0.086660815,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
671,TRUE,44260,vehicle,0,46,-133.0877187,-488.8428599,0.345776601,-0.087372133,0.077128235,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
672,TRUE,44260,vehicle,0,47,-133.0604072,-488.8875898,0.343297589,-0.081749053,0.066110824,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
673,TRUE,44260,vehicle,0,48,-133.033902,-488.927344,0.340316898,-0.070307321,0.053414516,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
674,TRUE,44260,vehicle,0,49,-133.0109305,-488.9710047,0.334583459,-0.050721378,0.035916357,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
675,TRUE,44293,vehicle,0,1,-148.3888862,-456.8295501,-2.676238581,3.55E-16,4.20E-16,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
676,TRUE,44293,vehicle,0,2,-148.3489499,-456.8093156,-2.676219933,3.70E-17,8.57E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
677,TRUE,44293,vehicle,0,3,-148.2988138,-456.7837431,-2.676210503,-1.01E-17,2.50E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
678,TRUE,44293,vehicle,0,4,-148.238738,-456.7530067,-2.676209873,-1.98E-17,1.78E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
679,TRUE,44293,vehicle,0,5,-148.1687598,-456.7170631,-2.67621346,-2.87E-17,2.44E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
680,TRUE,44293,vehicle,0,6,-148.0877509,-456.6752119,-2.676216903,-4.87E-17,4.44E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
681,TRUE,44293,vehicle,0,7,-147.9992469,-456.6296479,-2.676220087,-5.86E-17,5.62E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
682,TRUE,44293,vehicle,0,8,-147.9081252,-456.5824002,-2.67621202,-6.39E-17,6.20E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
683,TRUE,44293,vehicle,0,9,-147.8202571,-456.5365294,-2.676190767,-9.92E-17,9.86E-17,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
684,TRUE,44293,vehicle,0,10,-147.7356579,-456.4928,-2.676186638,-5.08E-16,6.86E-16,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
685,TRUE,44293,vehicle,0,11,-147.6526679,-456.4505288,-2.676218279,-1.34E-15,2.02E-15,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
686,TRUE,44293,vehicle,0,12,-147.5694782,-456.4084631,-2.676273962,-2.63E-15,4.58E-15,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
687,TRUE,44293,vehicle,0,13,-147.4874923,-456.3672914,-2.67632089,-5.16E-15,1.08E-14,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
688,TRUE,44293,vehicle,0,14,-147.4071102,-456.327346,-2.676349704,-8.52E-15,1.98E-14,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
689,TRUE,44293,vehicle,0,15,-147.3264477,-456.2875227,-2.676393743,-1.13E-14,2.79E-14,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
690,TRUE,44293,vehicle,0,16,-147.2443168,-456.2469537,-2.676470814,-1.66E-14,4.36E-14,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
691,TRUE,44293,vehicle,0,17,-147.1661662,-456.2077557,-2.676579293,-2.52E-14,6.87E-14,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
692,TRUE,44293,vehicle,0,18,-147.0951397,-456.1716632,-2.676695135,-6.68E-14,1.85E-13,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
693,TRUE,44293,vehicle,0,19,-147.0290544,-456.1375587,-2.676805399,-1.32E-13,3.67E-13,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
694,TRUE,44293,vehicle,0,20,-146.9646272,-456.103383,-2.676939701,-2.51E-13,6.86E-13,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
695,TRUE,44293,vehicle,0,21,-146.9013165,-456.0688732,-2.67710467,-4.33E-13,1.17E-12,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
696,TRUE,44293,vehicle,0,22,-146.8411807,-456.0347589,-2.67727042,-8.15E-13,2.17E-12,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
697,TRUE,44293,vehicle,0,23,-146.7846107,-456.000906,-2.677411806,-1.56E-12,4.08E-12,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
698,TRUE,44293,vehicle,0,24,-146.7324704,-455.9677417,-2.677512572,-2.44E-12,6.33E-12,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
699,TRUE,44293,vehicle,0,25,-146.6863603,-455.9357227,-2.677550412,-3.29E-12,8.52E-12,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
700,TRUE,44293,vehicle,0,26,-146.6480801,-455.9059247,-2.677526779,-4.10E-12,1.07E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
701,TRUE,44293,vehicle,0,27,-146.6169905,-455.8791494,-2.677463699,-4.76E-12,1.27E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
702,TRUE,44293,vehicle,0,28,-146.5882938,-455.8539708,-2.677391047,-5.28E-12,1.43E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
703,TRUE,44293,vehicle,0,29,-146.5616352,-455.8303549,-2.677304221,-6.11E-12,1.68E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
704,TRUE,44293,vehicle,0,30,-146.5418604,-455.811106,-2.677190219,-7.31E-12,2.03E-11,0000b329-f890-4c2b-93f2-7e2413d4ca5b,315974825109725000.00,315974836009725000.00,110,43648,austin
